label,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,p13,p14,p15,p16,p17,p18,p19,p20,p21,p22,p23,p24,p25,p26,p27,p28,p29,p30,p31,p32,p33,p34,p35,p36,p37,p38,p39,p40,p41,p42,p43,p44,p45,p46,p47,p48,p49,p50,p51,p52,p53,p54,p55,p56,p57,p58,p59,p60,p61,p62,p63,p64,p65,p66,p67,p68,p69,p70,p71,p72,p73,p74,p75,p76,p77,p78,p79,p80,p81,p82,p83,p84,p85,p86,p87,p88,p89,p90,p91,p92,p93,p94,p95,p96,p97,p98,p99,p100
7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,253,0,0,0,0,0,0,0,0,0,101,138,0,0,0,0,0,0,0,0,0,254,0,0,0,0,0,0,0,0,0,0,222,0,0,0,0,0,0,0,0,0,254,0,0,0,0,0,128,254,254,254,254,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169,58,0,0,0,0,0,0,0,0,169,252,0,0,0,0,0,0,0,0,0,252,0,0,0,0,0,0,0,0,0,228,99,0,0,0,0,0,140,0,0,0,253,0,0,0,0,0,197,198,252,252,252,252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,218,0,0,0,0,0,0,0,0,0,152,194,0,0,0,0,0,0,0,0,0,253,120,0,0,0,0,0,0,0,0,12,253,0,0,0,0,0,0,0,0,0,253,0,0,0,0,0,0,0,53,253,238,0,0,0,0,0,255,255,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,252,0,0,0,0,0,0,0,0,0,200,31,0,0,0,0,0,0,0,0,0,250,0,0,0,0,0,0,0,0,0,252,0,0,0,0,0,0,0,252,0,25,192,0,0,0,0,0,0,252,236,252,252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,0,0,0,0,0,0,0,0,0,0,0,0,0,11,177,0,0,0,0,0,0,0,0,0,238,0,0,0,0,0,0,0,0,0,0,222,0,0,0,0,0,0,0,0,0,165,0,0,0,0,0,0,0,59,0,0,105,0,0,0,0,0,0,242,127,0,254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,203,252,172,90,0,0,0,0,0,0,163,0,0,233,72,91,0,0,0,252,0,0,0,183,0,0,0,0,0,51,255,253,102,0,203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,0,0,0,0,0,0,0,0,0,210,0,0,0,0,0,0,0,0,0,218,0,0,0,0,0,0,0,0,0,6,159,0,0,0,0,14,24,0,0,0,252,0,0,0,0,0,0,94,253,252,231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,0,0,0,0,0,0,0,0,0,0,0,0,0,242,76,0,0,0,0,0,0,0,0,0,253,23,0,0,0,0,0,0,0,0,106,253,0,0,0,0,0,0,0,0,0,253,41,0,0,0,0,0,0,82,0,0,253,0,0,0,0,0,0,150,253,253,253,176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,253,0,0,0,0,0,0,0,0,0,5,247,0,0,0,0,0,0,0,0,0,60,119,0,0,0,0,0,0,0,0,0,204,17,0,0,0,0,0,0,0,0,0,188,0,0,0,13,0,38,79,230,253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254,0,0,0,0,0,0,0,0,0,100,201,0,0,0,0,0,0,0,0,0,254,0,0,0,0,0,0,0,0,0,182,0,0,0,0,0,0,0,254,2,1,254,0,0,0,0,0,0,254,254,254,254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,254,0,0,0,0,0,0,0,0,0,215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,252,254,117,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,253,96,0,0,0,0,0,0,0,0,242,217,0,0,0,0,0,0,0,0,0,231,0,0,0,0,0,0,0,0,0,253,0,0,0,0,0,0,0,0,0,253,180,0,0,0,0,0,156,253,205,77,253,0,0,0,0,0,0,0,0,84,191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254,35,0,0,0,0,0,0,0,0,147,53,0,0,0,0,0,0,0,0,0,241,0,0,0,0,0,0,0,0,0,254,0,0,0,0,0,0,0,254,0,108,68,0,0,0,0,0,0,5,245,233,254,0,0,0,0,0,0,0,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,226,0,0,0,0,0,0,0,0,0,255,0,0,0,0,0,0,0,0,0,0,255,0,0,0,0,0,0,0,255,0,29,255,0,0,0,0,0,0,255,86,0,226,0,0,0,0,0,0,29,255,255,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,254,0,0,0,0,0,0,0,0,0,178,0,0,0,0,0,0,0,0,0,0,254,0,0,0,0,0,254,0,0,0,213,9,0,0,0,0,182,90,24,173,254,254,0,0,0,0,0,232,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,253,0,0,0,0,0,0,0,0,0,253,0,0,0,0,0,0,0,0,0,96,253,0,0,0,0,0,0,0,0,0,253,0,0,0,0,0,0,0,0,0,0,253,0,0,0,0,0,74,253,253,253,253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,128,0,0,0,0,0,0,0,0,0,255,128,0,0,0,0,64,64,0,0,64,255,0,0,0,0,128,255,0,0,0,255,64,0,0,0,0,255,128,128,0,255,255,0,0,0,0,255,255,255,255,255,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,193,0,0,0,0,0,0,0,0,0,0,119,0,0,0,0,0,0,0,0,0,254,0,0,0,0,0,0,0,0,0,254,0,0,0,0,0,0,0,0,0,84,0,0,0,0,0,0,0,0,0,147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,0,0,0,0,0,0,0,0,0,0,0,0,0,150,38,0,0,0,0,0,0,0,0,0,253,0,0,0,0,0,0,0,0,0,13,252,0,0,0,0,0,0,0,0,0,241,50,0,0,0,0,0,0,65,0,0,252,0,0,0,0,0,0,209,253,177,252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,0,0,0,0,0,0,0,0,0,0,0,0,0,252,252,3,0,0,0,0,0,0,0,0,252,61,0,0,0,0,0,0,0,0,46,252,5,0,0,0,0,0,252,17,0,87,252,0,0,0,0,0,226,252,229,0,243,241,0,0,0,0,0,2,252,252,252,252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,253,0,0,0,0,0,0,0,0,0,253,0,0,0,0,0,0,0,0,0,56,173,0,0,0,0,0,0,0,0,0,254,0,0,0,0,0,0,0,0,0,106,84,0,0,0,0,0,0,226,253,218,253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,0,0,0,0,0,0,0,0,0,0,0,0,83,87,0,0,0,0,0,0,0,0,0,254,0,0,0,0,0,0,0,0,0,0,254,0,0,0,0,0,0,0,0,0,0,254,0,0,0,0,0,0,0,0,0,0,254,0,0,0,0,0,0,0,143,254,254,254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,253,0,0,0,0,0,0,0,0,0,122,85,0,0,0,0,0,0,0,0,0,253,0,0,0,0,0,0,0,0,0,169,39,0,0,0,0,0,0,0,0,0,227,0,0,0,0,0,0,247,253,200,253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,209,14,0,0,0,0,0,0,0,0,252,215,0,0,0,0,0,0,0,0,53,253,0,0,0,0,0,0,0,0,253,255,253,0,0,0,0,0,0,0,0,253,102,0,0,0,0,0,0,0,178,181,121,0,0,0,0,0,0,68,252,253,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,0,0,0,0,162,0,0,0,0,0,0,0,0,0,252,0,0,0,0,0,0,0,0,0,252,0,0,0,0,0,0,0,0,0,0,255,0,0,0,0,0,0,0,0,0,91,252,0,0,0,0,0,59,46,0,0,252,83,0,0,0,0,15,247,252,227,252,252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106,54,0,0,0,0,0,0,0,0,137,73,0,0,0,0,0,0,0,0,253,32,63,0,0,0,0,0,0,0,146,253,0,0,0,0,0,0,0,0,250,78,165,0,0,0,0,0,0,65,8,0,0,244,0,0,0,0,0,3,253,246,254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,0,0,0,0,0,0,0,0,0,0,0,0,0,254,0,0,0,0,0,0,0,0,0,254,254,0,0,0,0,0,0,0,0,142,254,99,0,0,0,0,0,0,0,0,230,254,59,0,0,0,0,0,0,0,254,0,254,98,0,0,0,0,0,0,254,16,254,127,39,0,0,0,0,0,0,233,254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,0,0,0,0,0,0,0,0,0,0,0,0,0,27,219,0,0,0,0,0,0,0,0,0,80,249,0,0,0,0,0,0,0,0,231,0,0,0,0,0,0,0,0,0,0,254,0,0,0,0,0,0,0,0,254,202,0,0,0,0,0,0,0,18,144,0,0,0,0,0,0,0,0,0,237,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,0,0,0,0,0,0,0,0,0,0,0,0,58,253,123,0,0,0,0,0,0,0,118,35,253,60,0,0,0,0,0,0,0,253,253,0,0,0,0,0,0,0,0,0,253,98,0,0,0,0,0,0,0,0,253,79,246,19,0,0,0,0,0,0,253,40,0,111,0,0,0,0,0,0,118,253,253,253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254,203,0,0,0,0,0,0,0,0,8,248,145,0,0,0,0,0,0,0,0,246,87,222,0,0,0,0,0,0,0,224,0,0,219,42,0,0,0,0,0,0,247,147,0,86,219,0,0,0,0,0,0,0,0,0,227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254,0,185,0,0,0,0,0,0,0,89,15,0,18,0,0,0,0,0,0,0,254,15,0,0,0,0,0,0,0,0,0,254,0,0,0,0,0,0,0,0,179,0,128,102,0,0,0,0,0,0,235,0,107,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,253,253,253,20,0,0,0,0,0,0,227,253,253,28,0,0,0,0,0,0,0,19,253,253,226,0,0,0,0,0,0,0,253,18,240,253,75,0,0,0,0,33,253,0,253,4,7,0,0,0,0,0,249,253,253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,0,0,0,0,0,0,0,0,0,0,0,0,9,253,234,0,0,0,0,0,0,0,32,93,0,253,0,0,0,0,0,0,0,95,54,255,0,0,0,0,0,0,0,190,254,145,0,0,0,0,0,0,0,253,0,53,220,0,0,0,0,0,0,13,253,77,253,60,0,0,0,0,0,0,0,67,114,253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,192,203,172,0,0,0,0,0,0,0,254,20,254,0,0,0,0,0,0,0,0,203,253,0,0,0,0,0,0,0,0,253,92,213,0,0,0,0,0,0,0,252,0,223,61,0,0,0,0,0,0,193,254,10,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,253,253,228,0,0,0,0,0,0,0,35,253,9,234,130,0,0,0,0,0,0,32,254,0,39,235,0,0,0,0,0,253,161,206,253,253,0,0,0,0,0,242,211,0,0,0,0,0,0,0,0,0,12,242,253,245,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254,242,0,0,0,0,0,0,0,0,34,138,111,0,0,0,0,0,0,0,0,231,121,0,0,0,0,0,0,0,0,186,117,203,0,0,0,0,0,0,0,249,0,0,254,0,0,0,0,0,0,24,237,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254,77,76,0,0,0,0,0,0,0,254,0,152,0,0,0,0,0,0,0,100,14,243,0,0,0,0,0,0,247,0,254,0,0,0,0,0,0,0,35,100,1,115,0,0,0,0,0,0,0,2,254,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,253,252,252,0,0,0,0,0,0,0,253,252,252,252,0,0,0,0,0,0,253,252,252,252,0,0,0,0,0,0,253,236,243,252,19,0,0,0,0,0,255,253,253,253,56,0,0,0,0,0,0,252,252,221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,221,0,0,0,0,0,0,0,0,176,197,0,0,0,0,0,0,0,0,254,233,0,0,0,0,0,0,0,0,246,254,0,0,0,0,0,0,0,236,0,0,240,0,0,0,0,0,0,155,37,0,91,242,0,0,0,0,0,0,40,253,254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,0,0,0,0,0,0,0,0,0,0,0,0,0,7,46,0,0,0,0,0,0,0,0,253,20,253,0,0,0,0,0,0,0,253,0,253,0,0,0,0,0,0,0,253,253,41,0,0,0,0,0,0,0,0,253,253,253,0,0,0,0,0,0,37,88,0,35,240,253,0,0,0,0,0,253,253,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,253,45,45,253,0,0,0,0,0,0,0,253,117,237,0,0,0,0,0,0,0,0,225,253,0,0,0,0,0,0,0,0,233,0,231,98,0,0,0,0,0,175,90,0,0,253,0,0,0,0,0,0,182,253,0,246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,249,232,253,0,0,0,0,0,0,0,246,4,229,0,0,0,0,0,0,0,0,237,186,0,0,0,0,0,0,0,0,152,0,183,0,0,0,0,0,0,0,65,0,11,0,0,0,0,0,0,0,82,109,84,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,253,8,0,0,0,0,0,0,0,200,0,245,66,0,0,0,0,0,0,194,12,0,253,0,0,0,0,0,0,0,253,12,253,0,0,0,0,0,0,139,253,241,220,0,0,0,0,0,25,253,0,0,0,253,0,0,0,0,0,0,159,253,253,151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,253,42,179,253,0,0,0,0,0,0,15,208,0,253,0,0,0,0,0,0,0,158,253,85,0,0,0,0,0,0,253,167,92,84,0,0,0,0,0,0,165,106,0,129,0,0,0,0,0,0,0,33,253,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136,91,0,0,0,0,0,0,0,80,0,120,0,0,0,0,0,0,0,166,185,0,0,0,0,0,0,0,0,65,229,2,0,0,0,0,0,0,0,24,0,79,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,174,235,254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,219,143,0,0,0,0,0,0,0,81,0,149,0,0,0,0,0,0,0,103,0,236,0,0,0,0,0,0,0,0,206,193,0,0,0,0,0,0,0,0,250,0,143,155,0,0,0,0,0,45,0,0,0,75,0,0,0,0,0,0,254,201,238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,0,0,0,0,0,0,0,0,0,0,0,0,0,228,60,0,0,0,0,0,0,0,248,253,253,253,0,0,0,0,0,0,0,253,226,253,0,0,0,0,0,0,0,234,253,253,174,0,0,0,0,0,0,253,176,59,253,247,0,0,0,0,0,228,253,25,113,253,0,0,0,0,0,0,253,253,253,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254,77,0,0,0,0,0,0,0,0,254,105,0,0,0,0,0,0,0,0,0,149,0,0,0,0,0,0,0,0,11,254,0,0,0,0,0,0,0,0,125,145,0,0,0,0,0,0,0,11,32,78,0,0,0,0,0,0,0,0,182,253,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,253,137,0,0,0,0,0,0,0,249,0,32,0,0,0,0,0,0,0,248,73,228,0,0,0,0,0,0,0,253,255,0,0,0,0,0,0,0,252,99,0,252,0,0,0,0,0,0,146,199,0,85,17,0,0,0,0,0,0,223,253,252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,247,0,0,0,0,0,0,0,0,238,96,0,0,0,0,0,0,0,0,220,0,0,0,0,0,0,0,0,0,18,252,0,0,0,0,0,0,0,46,5,140,0,0,0,0,0,0,0,0,248,227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,183,82,0,0,0,0,0,0,0,0,30,252,0,0,0,0,0,0,0,0,173,0,244,0,0,0,0,0,0,203,0,0,0,252,0,0,0,0,0,0,51,253,173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,253,251,249,0,0,0,0,0,0,0,93,191,176,0,0,0,0,0,0,0,0,90,253,0,0,0,0,0,0,0,0,0,252,229,0,0,0,0,0,0,0,74,15,0,0,0,0,0,0,0,0,0,253,215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,0,0,0,0,0,0,0,0,0,0,0,0,0,160,131,0,0,0,0,0,0,0,0,252,240,0,0,0,0,0,0,0,0,0,252,0,0,0,0,0,0,0,0,0,253,255,0,0,0,0,0,0,0,9,139,53,181,0,0,0,0,0,0,0,0,0,252,0,0,0,0,0,0,0,0,241,252,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,0,0,0,0,0,0,0,0,0,0,0,0,0,250,250,100,0,0,0,0,0,0,0,40,0,0,203,88,0,0,0,0,0,212,0,0,0,41,0,0,0,0,0,250,250,250,252,0,0,0,0,0,0,250,0,250,252,250,0,0,0,0,0,163,250,49,252,250,0,0,0,0,0,0,172,252,254,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,0,0,0,0,0,0,0,0,0,0,0,0,0,79,244,0,0,0,0,0,0,0,21,252,92,239,0,0,0,0,0,0,22,252,194,253,0,0,0,0,0,0,0,0,148,255,0,0,0,0,0,0,0,0,119,106,252,0,0,0,0,0,0,0,252,42,252,217,0,0,0,0,0,0,137,173,252,252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,253,8,0,0,0,0,0,0,43,253,43,253,0,0,0,0,0,0,227,0,105,190,0,0,0,0,0,0,0,253,253,0,0,0,0,0,0,0,253,150,105,253,0,0,0,0,0,0,253,232,210,253,0,0,0,0,0,0,0,0,94,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,253,11,0,0,0,0,0,0,0,251,0,244,0,0,0,0,0,0,0,253,133,19,0,0,0,0,0,0,0,205,205,0,0,0,0,0,0,0,229,41,251,9,0,0,0,0,0,0,222,0,0,230,0,0,0,0,0,0,10,253,253,252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250,0,200,0,0,0,0,0,0,0,254,13,254,0,0,0,0,0,0,0,249,254,0,0,0,0,0,0,0,18,245,149,0,0,0,0,0,0,0,206,0,108,157,0,0,0,0,0,0,0,244,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,252,236,0,0,0,0,0,0,0,169,0,253,0,0,0,0,0,0,0,23,186,252,0,0,0,0,0,0,0,0,252,0,0,0,0,0,0,0,90,249,252,0,0,0,0,0,0,0,253,84,252,0,0,0,0,0,0,0,0,207,253,253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,0,0,0,0,0,0,0,0,0,0,0,0,0,4,214,34,0,0,0,0,0,0,136,250,106,253,25,0,0,0,0,0,0,253,0,150,43,0,0,0,0,0,0,9,253,253,12,0,0,0,0,0,0,0,253,253,34,0,0,0,0,0,0,0,253,245,253,240,0,0,0,0,0,0,0,107,253,253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,0,0,0,0,0,0,0,0,0,0,0,0,0,254,247,0,0,0,0,0,0,0,0,254,237,0,0,0,0,0,0,0,0,252,252,0,0,0,0,0,0,0,0,0,254,254,12,0,0,0,0,0,0,253,26,11,246,254,143,0,0,0,0,231,4,187,177,254,108,0,0,0,0,255,158,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,253,170,0,0,0,0,0,0,0,115,156,19,0,0,0,0,0,0,0,0,0,101,212,136,0,0,0,0,0,0,0,97,0,0,235,0,0,0,0,0,253,0,0,0,0,231,0,0,0,0,0,0,76,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,0,0,0,0,0,0,0,0,0,0,0,0,0,183,253,0,0,0,0,0,0,0,111,6,0,254,0,0,0,0,0,0,0,21,253,250,0,0,0,0,0,0,0,64,152,7,250,0,0,0,0,0,0,253,0,0,0,220,0,0,0,0,0,0,253,248,0,254,0,0,0,0,0,0,22,253,253,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,254,0,0,0,0,0,0,0,206,10,0,0,0,0,0,0,0,0,207,9,224,0,0,0,0,0,0,0,0,254,174,0,0,0,0,0,0,0,22,0,121,250,0,0,0,0,0,0,0,244,0,47,0,0,0,0,0,0,0,61,254,253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,242,121,0,0,0,0,0,0,0,96,122,210,0,0,0,0,0,0,0,14,157,0,193,0,0,0,0,0,0,0,232,134,4,0,0,0,0,0,0,0,198,253,10,0,0,0,0,0,0,253,198,0,253,0,0,0,0,0,0,0,23,253,253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,0,0,0,0,0,0,0,0,0,0,0,0,0,191,255,64,0,0,0,0,0,0,0,0,0,255,0,0,0,0,0,0,0,255,0,255,0,0,0,0,0,0,0,0,255,255,0,0,0,0,0,0,0,64,255,64,255,64,0,0,0,0,0,255,0,0,128,255,0,0,0,0,0,0,255,255,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,0,0,0,0,0,0,0,0,0,0,0,0,0,232,242,4,0,0,0,0,0,0,0,253,0,253,2,0,0,0,0,0,0,0,253,251,3,0,0,0,0,0,0,0,253,253,2,0,0,0,0,0,0,92,180,0,253,0,0,0,0,0,0,73,192,0,14,188,0,0,0,0,0,0,253,253,237,142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
